Image_Name,Seed,Area,Length,Width,Orientation,Circularity,Eccentricity
PI_314687_026,27,309,45.37265146,10.16263967,-1.374784479,0.279092402,0.97459337
PI_314687_026,28,1233,90.71190348,17.72412915,1.11003807,0.319714595,0.980725776
PI_314687_026,29,140,54.49707287,4.519760161,0.078100781,0.18575283,0.996554889
PI_314687_026,30,104,28.77803758,6.588428727,0.120419213,0.293772587,0.97344066
PI_314687_026,31,918,85.13263465,14.5087696,1.371710397,0.229786331,0.985370569
PI_314687_026,32,199,34.67262583,14.97621231,1.112186124,0.212688481,0.901906234
PI_314687_026,33,283,56.7375665,7.595463111,0.769242947,0.246571661,0.99099889
PI_314687_026,34,205,59.52065927,5.296319526,1.23517153,0.158034174,0.996033156
PI_314687_026,35,122,44.36969561,4.971278563,1.209591844,0.228133604,0.993703449
PI_314687_026,36,869,84.8475883,13.43591421,-0.132483177,0.285223548,0.987382481
PI_314687_026,37,771,92.123047,10.88189247,1.157286243,0.242645173,0.992998917
PI_314687_026,38,900,88.7108162,13.2458574,0.513763517,0.262618106,0.988789677
PI_314687_026,39,958,85.08589174,14.79563811,-0.482849953,0.278065824,0.984764974
PI_314687_026,40,359,87.62920649,5.789811622,0.349451635,0.125842781,0.997814877
PI_314687_026,41,770,77.33975514,15.54505616,-1.203507055,0.199413027,0.979591864
PI_314687_026,42,799,87.10545164,12.56102465,-0.15006894,0.243761059,0.989547864
PI_314687_026,43,474,67.27293817,11.7630242,-0.435398124,0.181197049,0.984594157
PI_314687_026,44,178,42.90952159,6.370108642,1.062155231,0.281413544,0.988919249
PI_314687_026,45,209,28.19586953,12.27692707,-0.57738341,0.370228647,0.900229461
PI_314687_026,46,925,94.6132402,13.29405845,0.271082361,0.214120665,0.990079331
PI_314687_026,47,161,24.85028031,9.730582655,-0.638679094,0.490031647,0.920149035
PI_314687_026,48,413,55.3668034,13.14801191,-0.470514927,0.184114191,0.971394621
PI_314687_026,49,690,90.87857346,9.73098201,0.327543507,0.225488242,0.994250758
PI_314687_026,50,204,60.38164203,4.922859445,-0.181981164,0.175969093,0.996670964
PI_314687_026,51,235,64.38444322,5.010586646,-0.198603813,0.167704918,0.996967196
PI_314687_026,52,115,39.01508021,4.041373899,1.21E-05,0.235203759,0.994620613
PI_314687_026,53,110,44.99059647,3.771789333,0.041133018,0.208879358,0.996479645
PI_314687_026,54,258,38.55455067,14.27263225,1.495158429,0.165203514,0.928954789
PI_315448_083,1,1005,87.38437063,15.14750297,0.874274927,0.292738201,0.984861447
PI_315448_083,2,1277,110.386823,15.37731658,-0.378645446,0.21623125,0.990249675
PI_315448_083,3,922,80.17895297,15.65384342,-0.183784221,0.234650134,0.980756229
PI_315448_083,4,951,104.6144155,14.85135144,0.022820876,0.123580202,0.989871999
PI_315448_083,5,1170,80.37199223,19.88710609,-0.138250878,0.298625393,0.968903662
PI_315448_083,6,757,83.78795074,15.1971401,-1.546878252,0.174397868,0.983413786
PI_315448_083,7,1146,93.37959837,16.69831357,-1.13478503,0.198481609,0.983881467
PI_315448_083,8,139,41.98079343,5.518695804,-0.528549725,0.298767966,0.991321789
PI_315448_083,9,197,53.04881233,5.484603256,0.663709922,0.217955759,0.994641116
PI_315448_083,10,143,31.17657631,9.117259434,-0.878748451,0.413638572,0.956284055
PI_315448_083,11,1263,79.77416588,20.53711087,1.088524068,0.351736032,0.96629412
PI_315448_083,12,1280,95.41300228,17.46238038,0.023916711,0.29614702,0.983109399
PI_315448_083,13,1258,94.40876332,17.62271123,-0.720270947,0.308518785,0.982423827
PI_315448_083,14,720,62.7891246,18.6605876,-0.805439391,0.200760145,0.954816936
PI_315448_083,15,919,101.5828743,21.78948632,0.81514203,0.112290342,0.976724076
PI_315448_083,16,1047,66.14567894,21.26815205,-0.974004509,0.409027386,0.946897688
PI_315448_083,17,1035,85.35087817,16.34988396,1.172792925,0.243362984,0.981480745
PI_315448_083,18,1163,83.40753702,18.29150596,0.900969037,0.330165332,0.975656848
PI_315448_083,19,1206,71.27373532,22.07854824,-0.96035454,0.396285958,0.95081114
PI_315448_083,20,971,88.42887332,14.53985658,-0.570659681,0.275658243,0.986389703
PI_315448_083,21,791,88.85690011,13.18537763,0.251458735,0.152898315,0.988929085
PI_315448_083,22,670,76.02150781,14.91119911,0.446200218,0.158430014,0.980575006
PI_315448_083,23,309,62.73037792,7.901011256,0.344305498,0.187380753,0.992036348
PI_315448_083,24,107,26.72926776,5.149074368,0.304999519,0.419314748,0.98126988
PI_315448_083,25,1070,84.01275191,17.21012521,-0.229969296,0.219539473,0.978793097
PI_315448_083,26,911,105.6046935,22.09214222,-0.822779511,0.08317169,0.977873604
PI_315448_083,27,1354,99.96210393,17.6738775,-0.710788704,0.312804471,0.984245761
PI_315448_083,28,117,35.11715759,6.249372455,-0.343069979,0.306860733,0.984038118
PI_315448_083,29,104,31.94494386,4.999689323,-0.345064282,0.2842619,0.987676443
PI_315448_083,30,147,47.1172616,5.295448549,-0.209717307,0.208088199,0.993664318
PI_315448_083,31,1102,86.75320961,17.0044133,-0.614954075,0.261897391,0.980602089
PI_315448_083,32,917,81.68493134,14.93857607,0.285072346,0.275789978,0.983135161
PI_315448_083,33,1127,85.80824311,17.44627194,-0.428954477,0.296774462,0.979112971
PI_315448_083,34,431,92.78364987,12.95890763,-0.862320095,0.123326351,0.990198388
PI_315448_083,35,972,68.63422386,18.93354432,-0.438683181,0.318739063,0.961197377
PI_315448_083,36,900,84.26523345,13.81715669,-0.677833315,0.320308254,0.986464958
PI_315448_083,37,1452,114.6779042,16.65014905,0.369371652,0.22478708,0.98940371
PI_315448_083,38,578,89.33503186,12.34870152,0.217176014,0.162349972,0.99040028
PI_315448_083,39,1045,89.76359404,15.17917552,-0.292716226,0.295951762,0.985598609
PI_315448_083,40,902,82.52679545,17.95215329,0.343580351,0.151604747,0.976053367
PI_315448_083,41,762,65.8442237,18.28580318,0.904426198,0.28615087,0.96066406
PI_315448_083,42,425,65.84225925,11.72375448,-0.410904479,0.176194973,0.984019957
PI_315448_083,43,1028,69.88924232,23.14957893,-0.133353299,0.222218907,0.943549215
PI_315448_083,44,114,23.64694024,18.58184945,-0.768748979,0.197919553,0.618476184
PI_315448_083,45,1125,102.3083382,15.17712456,-0.972753077,0.180463553,0.988935386
PI_315448_083,46,380,61.65698756,19.75099946,-0.06386437,0.119259381,0.947303733
PI_315448_083,47,1407,96.1960331,19.60599316,-0.524803732,0.302642864,0.979009856
PI_315448_083,48,963,85.60378983,15.0502956,-0.391155724,0.266641527,0.984423506
PI_316249_044,1,322,74.01531899,5.983844409,0.161837886,0.16764063,0.996726602
PI_316249_044,2,120,29.22292434,5.866725709,0.050806964,0.370478922,0.979640937
PI_316249_044,3,151,36.86161699,6.56265801,-0.776521819,0.271707205,0.984024155
PI_316249_044,4,366,50.37198621,11.3505797,-0.693121653,0.249050573,0.974281307
PI_316249_044,5,793,102.0850255,20.29358363,0.594762486,0.120235225,0.980041908
PI_316249_044,6,1089,93.89023665,15.39598002,-0.895293667,0.2542081,0.986463913
PI_316249_044,7,1350,107.1707711,17.47567443,-0.501864335,0.172332376,0.986615525
PI_316249_044,8,222,75.92149421,5.111380865,0.816990764,0.166400991,0.997731128
PI_316249_044,9,1171,95.70811991,16.4330969,1.140392469,0.248341559,0.98514926
PI_316249_044,10,1172,86.75536102,18.14682898,1.417107458,0.293272527,0.977878775
PI_316249_044,11,1358,96.00382395,18.68294978,0.163767142,0.26940642,0.980881433
PI_316249_044,12,1252,93.53217658,17.99826094,0.778399809,0.279568348,0.981310987
PI_316249_044,13,189,29.31444377,13.92527139,0.042141302,0.228199973,0.879969027
PI_316249_044,14,185,24.11016633,11.73782679,0.044922748,0.498586178,0.873490392
PI_316249_044,15,122,28.24915213,6.537340028,0.023894759,0.340377068,0.972854601
PI_316249_044,16,1030,92.49563144,15.63066405,0.070410956,0.181931005,0.985618086
PI_316249_044,17,949,104.507893,14.81176774,-1.364348255,0.127664796,0.989905539
PI_316249_044,18,642,79.3990731,24.71595253,-0.220133525,0.097241041,0.95031573
PI_316249_044,19,354,72.10421917,14.53127535,0.695975126,0.162985953,0.979482023
PI_316249_044,20,397,79.22045846,7.692189363,-0.299382182,0.166642485,0.995274775
PI_316249_044,21,104,37.09488151,5.134660246,0.857545878,0.285705962,0.990373668
PI_316249_044,22,954,106.9107072,13.70115801,0.148280638,0.134525916,0.991754131
PI_316249_044,23,1364,115.3486448,17.28943696,-0.295955968,0.174633376,0.988702905
PI_316249_044,24,299,79.03122058,7.982401164,-1.156919108,0.142625664,0.994886107
PI_316249_044,25,218,22.78895123,13.00348423,1.333562783,0.62608006,0.821224816
PI_316249_044,26,565,50.371643,18.76927014,1.277760122,0.281972747,0.927985703
PI_316249_044,27,967,98.47328483,13.45868633,-0.048493152,0.222541648,0.990616152
PI_316249_044,28,162,43.08649452,6.570148721,-1.429025476,0.20867898,0.98830541
PI_316249_044,29,402,52.39075868,11.68653515,-1.34318113,0.303649529,0.974803614
PI_316249_044,30,364,81.02636617,10.49347812,-0.896226144,0.15611429,0.991578513
PI_316249_044,31,144,36.36228845,8.15920086,-1.137893937,0.327614588,0.974500267
PI_316249_044,32,121,20.91756652,10.4461426,1.52389322,0.326723758,0.86637402
PI_316249_044,33,161,61.07043024,5.862987241,-0.980582314,0.197588528,0.995380977
PI_316249_044,34,194,63.35378996,4.364506673,1.45933445,0.149250336,0.997624192
PI_316249_044,35,141,39.73291426,6.095596414,-1.463246253,0.227301511,0.98816196
PI_316249_044,36,131,43.58325338,6.417849815,-1.52592475,0.197837078,0.989098569
PI_316249_044,37,598,125.2337601,11.7099337,-1.486258349,0.098331921,0.995618847
PI_316249_044,38,238,53.02938417,6.947782034,0.213064831,0.198065349,0.991380044
PI_316249_044,39,129,35.67922725,6.325952976,0.134541002,0.278307601,0.984156721
PI_316249_044,40,387,77.33603959,7.019753747,1.419944316,0.19485047,0.995871928
PI_316249_044,41,927,89.12026571,14.02942159,1.347232988,0.235283692,0.987531547
PI_316249_044,42,1160,100.1698771,15.52599125,1.332916985,0.228983161,0.987915002
PI_316249_044,43,1391,97.21263228,18.55179515,-1.32148474,0.315611287,0.981621683
PI_316249_044,44,210,22.20737961,13.42838908,0.979598067,0.570499933,0.796467464
PI_316249_044,45,276,80.28787096,10.3031133,0.072724961,0.114813771,0.991731891
PI_316249_044,46,290,29.6008658,13.45338601,-0.868706671,0.587781304,0.890750314
PI_316249_044,47,790,90.22785083,13.32865666,-0.575991712,0.195837491,0.989028893
PI_316249_044,48,322,55.20878908,11.62639789,-0.97641973,0.214842189,0.977574556
PI_316249_044,49,1228,93.69203078,17.53539145,-1.283382726,0.286539919,0.982329461
PI_316249_044,50,1249,94.52270474,17.09331507,-0.368318459,0.327056118,0.983512861
PI_316249_044,51,1033,113.2528115,12.07379634,-0.151273,0.211150294,0.994300995
PI_316249_044,52,1183,99.17353011,15.66697673,-0.397382626,0.235174527,0.98744305
PI_316249_044,53,739,85.80094179,12.57170396,-1.552505088,0.206912072,0.989207449
PI_316249_044,54,1134,107.7453552,13.97607142,-1.373110717,0.2058715,0.991551462
PI_316249_044,55,472,98.68474379,18.88104095,0.413991509,0.078918287,0.981526381
PI_316249_044,56,571,96.14992166,13.51649308,0.070657731,0.153221303,0.990069711
PI_316249_044,57,202,58.66557461,5.449791125,0.363799965,0.175911898,0.995675827
PI_316249_044,58,1082,98.47136165,14.1333255,0.661455059,0.309393627,0.989646363
PI_316249_044,59,772,85.46620546,18.09946181,-0.562231656,0.118474081,0.977318813
PI_316249_044,60,1176,89.78310747,18.52074515,1.105395529,0.200537658,0.978492334
PI_316249_044,61,554,87.71124083,12.15054655,-0.144897143,0.151730315,0.990358384
PI_316249_044,62,176,35.65193906,7.958485092,-0.084322673,0.337044403,0.974766426
PI_316249_044,63,479,92.64231395,8.299506714,-0.646531822,0.125373612,0.99597904
PI_316249_044,64,1009,72.20561112,18.0207464,0.508962304,0.380627591,0.968355361
PI_316249_044,65,113,51.78416058,3.263204106,-0.71593777,0.286008609,0.998012549
PI_316249_044,66,124,39.56951171,5.10257396,-0.417665285,0.208269029,0.991650816
PI_316249_044,67,889,88.99436185,13.99713396,-1.027389235,0.210021064,0.98755387
PI_318989_093,1,768,106.5721042,15.34735893,0.814054291,0.120683085,0.989576355
PI_318989_093,2,1780,123.1140421,19.16564088,-0.400678649,0.21584257,0.987808505
PI_318989_093,3,1626,125.2122034,17.62954902,-0.732245112,0.19405216,0.990038434
PI_318989_093,4,1367,106.5987311,18.39571378,-0.272260469,0.194913771,0.984997304
PI_318989_093,5,1390,101.6519887,18.04570327,0.167804495,0.299736133,0.984116408
PI_318989_093,6,1527,114.9940621,17.52664682,0.245415587,0.244867509,0.988316815
PI_318989_093,7,974,132.2580249,12.29129098,-0.047924319,0.156832445,0.995672254
PI_318989_093,8,1290,136.9816348,13.16424048,1.512020858,0.180844279,0.995371469
PI_318989_093,9,1859,120.3022559,20.78925357,-1.280330929,0.20652181,0.98495544
PI_318989_093,10,1975,118.5199714,21.64273286,0.42619557,0.290158396,0.983185741
PI_318989_093,11,1117,114.5011535,13.69665232,-1.361627043,0.156894602,0.992819724
PI_318989_093,12,1009,135.6894416,15.19576162,1.029230926,0.118886718,0.993709416
PI_318989_093,13,1768,120.7869294,19.43076281,0.813520361,0.243921757,0.986975915
PI_318989_093,14,164,43.14252599,7.97752795,0.870510343,0.251838376,0.982755269
PI_318989_093,15,1242,97.72385669,17.37832764,-1.303108772,0.239642103,0.984061049
PI_318989_093,16,1262,124.5229962,13.80738419,-0.437841765,0.160965502,0.993833556
PI_318989_093,17,2313,159.5772601,19.26733239,-0.274962504,0.185560298,0.992684185
PI_318989_093,18,736,113.0200954,26.84667263,1.106122616,0.045734169,0.971378019
PI_318989_093,19,1654,129.5670716,17.83770329,-0.455663497,0.152309707,0.990477933
PI_318989_093,20,1537,105.9316622,18.99681842,-1.037423703,0.25509884,0.983788816
PI_318989_093,21,1650,124.533431,17.32024527,-0.227854058,0.248681156,0.990280996
PI_318989_093,22,1841,131.7133467,18.37421657,-0.255923567,0.225622467,0.990221852
PI_318989_093,23,1070,97.42718915,16.51244832,0.420599486,0.182876207,0.985532765
PI_318989_093,24,216,22.32432138,14.15298967,0.33469589,0.379529837,0.773356184
PI_318989_093,25,1261,116.6200066,14.99527472,0.023322118,0.167606383,0.991698835
PI_318989_093,26,1577,112.9241511,18.20558211,-0.666529935,0.266310448,0.986918565
PI_318989_093,27,1322,97.50081247,17.47060597,1.510257125,0.323034183,0.983815541
PI_318989_093,28,1815,118.9961723,20.23946794,0.725856199,0.244238569,0.985429389
PI_318989_093,29,1145,93.43676825,16.1693252,-1.423819172,0.305208146,0.984912867
PI_318989_093,30,1694,118.1969707,18.52966239,0.617231079,0.286802316,0.987635242
PI_318989_093,31,1588,116.270355,18.22914078,0.896811662,0.256248997,0.987633176
PI_318989_093,32,1667,132.3352186,16.46521527,1.469815761,0.222477064,0.992229579
PI_318989_093,33,1391,115.7705233,16.12999322,-0.666363602,0.235257426,0.990246387
PI_318989_093,34,1745,113.9319035,19.95552396,-0.390337719,0.291914908,0.984541212
PI_318989_093,35,1961,117.9985314,21.37637816,-0.764576506,0.343108003,0.983454004
PI_340103_054,1,745,87.8543606,11.01001985,-0.05866232,0.267010501,0.992116213
PI_340103_054,2,289,45.26537493,9.554657038,1.047567301,0.283104945,0.97746859
PI_340103_054,3,160,39.07419386,9.783238171,1.465418691,0.189083742,0.96814869
PI_340103_054,4,205,69.58563543,7.549842865,-0.959744484,0.153196995,0.994096761
PI_340103_054,5,352,91.09151976,12.17836966,-1.025030699,0.09674252,0.99102269
PI_340103_054,6,182,61.59034551,5.860364112,0.287402586,0.165479434,0.99546288
PI_340103_054,7,337,79.09090227,6.875149428,-0.132016586,0.142665108,0.996214668
PI_340103_054,8,137,51.0758551,4.163983258,-1.129174809,0.18959742,0.996671258
PI_340103_054,9,117,34.13522361,4.792551864,1.47535479,0.312824214,0.990095003
PI_340103_054,10,169,42.71259009,8.158639422,0.001969865,0.259143999,0.981587601
PI_340103_054,11,777,77.22776352,13.76280822,-1.444524171,0.247191289,0.983992364
PI_340103_054,12,1159,98.53072151,15.21207182,0.879203918,0.313018747,0.988010121
PI_340103_054,13,607,85.44035779,10.05836901,0.518125541,0.182545836,0.99304637
PI_340103_054,14,509,58.67992746,18.66761019,-0.475919876,0.159962229,0.948048444
PI_340103_054,15,768,81.29239889,13.46339,0.490533395,0.228562629,0.986190176
PI_340103_054,16,506,63.26948089,12.03418036,-0.143491307,0.191612239,0.981744369
PI_340103_054,17,865,97.0665598,11.61965364,-1.318984599,0.238525849,0.992809131
PI_340103_054,18,1192,82.60853782,19.32674738,-1.169239073,0.306491329,0.972247231
PI_340103_054,19,144,57.68600755,6.199026336,-0.885065422,0.214205624,0.994209244
PI_340103_054,20,741,78.83121119,12.16252093,-1.274375368,0.291559413,0.988026292
PI_340103_054,21,822,83.11130984,13.02745644,-0.651759964,0.295687001,0.987638774
PI_340103_054,22,794,70.62241845,16.93062451,-0.999318272,0.243354264,0.970838508
PI_340103_054,23,152,45.31784178,5.161545749,-0.000450961,0.247985346,0.993492615
PI_340103_054,24,688,75.83003581,12.0908567,-0.401367756,0.268495522,0.987206522
PI_340103_054,25,872,88.06976863,12.80096993,-1.061536214,0.27583378,0.989380251
PI_340103_054,26,794,72.65960669,15.07753912,0.959876646,0.292819668,0.97823306
PI_340103_054,27,977,96.37804555,13.20563932,-0.644146705,0.254344333,0.990568397
PI_340103_054,28,740,84.19705892,12.21311199,-1.251680902,0.202806813,0.989423754
PI_340103_054,29,590,79.95844116,11.1325394,-0.150545129,0.175245455,0.990260201
PI_340103_054,30,925,89.68639165,13.24593674,1.469852419,0.300850337,0.989033446
PI_340103_054,31,666,71.88666148,14.33588306,1.138892112,0.192161563,0.979913417
PI_340103_054,32,1030,91.75148658,15.72503897,0.96451933,0.245455399,0.985203733
PI_340103_054,33,228,60.54785393,5.457086295,0.855116015,0.238166131,0.995930146
PI_340103_054,34,877,92.18687907,14.00666101,-1.305823149,0.18909499,0.988390075
PI_340103_054,35,773,83.69775244,13.43371633,-0.138193026,0.233833837,0.987035399
PI_340103_054,36,142,34.12518016,10.30619067,0.870931671,0.252607512,0.953304339
PI_340103_054,37,196,46.34871931,5.966752251,-0.865609975,0.308885418,0.991678891
PI_340103_054,38,960,84.62355934,14.69661629,-0.736631785,0.341662138,0.984803816
PI_340103_054,39,133,38.2757882,5.728291387,-0.753477641,0.279519118,0.98873777
PI_340103_054,40,845,80.27601007,13.55337397,-0.558001684,0.339069947,0.985644385
PI_340103_054,41,226,33.57076009,10.83739855,1.136075909,0.322505082,0.946459507
PI_340103_054,42,283,34.38313341,15.02918666,1.223460382,0.311339815,0.899408404
PI_340103_054,43,723,80.4274029,15.26793048,-0.006029077,0.129416439,0.981816021
PI_340103_054,44,163,51.74982463,4.881029136,-0.629928677,0.207028612,0.995541958
PI_340103_054,45,754,81.69588436,14.24963262,1.52078018,0.138399252,0.984670835
PI_340103_054,46,134,42.53507449,5.591719489,-0.476775223,0.257438607,0.991321293
PI_340103_054,47,1198,97.61456508,16.97550151,1.222107038,0.208100675,0.984762722
PI_340103_054,48,854,88.24601701,13.10786421,1.425508811,0.246280784,0.988906739
PI_340103_054,49,1226,87.0446737,18.69893087,0.529846851,0.262449737,0.976653673
PI_340103_054,50,476,76.20754344,8.577200168,-1.327270357,0.194119452,0.993646001
PI_371896_082,1,391,72.52141851,7.662775185,-0.647283871,0.205971122,0.994402078
PI_371896_082,2,588,126.7934887,6.668929716,-0.852652783,0.108906674,0.998615831
PI_371896_082,3,1419,129.0479179,19.51478448,0.523238868,0.148328518,0.988499945
PI_371896_082,4,727,99.02489914,13.17218766,-0.020142809,0.096339844,0.991113495
PI_371896_082,5,1295,102.2508779,16.72116819,0.962608659,0.274304863,0.986538229
PI_371896_082,6,160,55.78290925,4.270118366,-0.412651191,0.169393805,0.997065831
PI_371896_082,7,1030,108.8012404,12.81291909,-0.565869017,0.223846658,0.993041556
PI_371896_082,8,247,41.24601118,21.08688942,-1.435417136,0.087477169,0.859433973
PI_371896_082,9,1485,93.5762096,20.77296239,-0.972980072,0.320690794,0.975048992
PI_371896_082,10,114,42.91685277,4.975193557,-1.455991754,0.237078666,0.993257814
PI_371896_082,11,129,35.95406616,5.761982744,-1.34504168,0.257422955,0.987074908
PI_371896_082,12,1378,110.8851874,16.61299401,0.347213756,0.224720288,0.988713049
PI_371896_082,13,1104,86.02681201,18.76840203,0.013625665,0.187230536,0.975910956
PI_371896_082,14,355,71.53698651,11.52763005,-1.053053875,0.130929281,0.986931193
PI_371896_082,15,1429,109.0496856,17.56916852,-0.46947703,0.211479811,0.986936196
PI_371896_082,16,784,85.82643617,17.72397117,0.292033519,0.106202678,0.978444603
PI_371896_082,17,1119,92.50928911,16.50182003,1.162769306,0.216530888,0.983961648
PI_371896_082,18,1122,96.1119712,15.59030544,-0.147951166,0.246564759,0.986756289
PI_371896_082,19,1133,96.05361481,23.1928854,0.482137937,0.131016534,0.970411344
PI_371896_082,20,1276,106.8574566,15.51143696,0.003108412,0.271971357,0.989408182
PI_371896_082,21,1200,94.10630247,16.89858547,-0.561475859,0.261989876,0.98374536
PI_371896_082,22,1247,95.23465003,17.11402469,1.515153023,0.300490529,0.983720773
PI_371896_082,23,910,80.85954014,15.90612366,-0.697916176,0.235719892,0.980461111
PI_371896_082,24,525,102.6444655,13.71884808,0.346642384,0.078196546,0.99102805
PI_371896_082,25,1627,110.0632917,19.09512283,-0.390558371,0.318711911,0.984835243
PI_371896_082,26,1035,94.6073571,15.97523684,1.086058348,0.191559087,0.985640338
PI_371896_082,27,1266,90.60601175,18.24300022,-0.035256969,0.35026768,0.979520541
PI_371896_082,28,848,119.9557895,11.67455663,-0.728723819,0.161693917,0.995252768
PI_371896_082,29,1158,112.8424197,13.86260238,0.011505759,0.228921706,0.992425348
PI_371896_082,30,1486,114.238459,17.82236884,0.534742962,0.259953949,0.987755439
PI_371896_082,31,1419,103.4329939,17.91667262,-0.418937363,0.295310947,0.98488314
PI_371896_082,32,834,64.81866112,23.79337459,1.05309772,0.141920644,0.930190955
PI_371896_082,33,1270,97.51812565,17.11413376,0.907871658,0.311738493,0.984479974
PI_380849_078,1,1028,91.71304438,15.77117086,-0.129283283,0.223952539,0.98510356
PI_380849_078,2,131,48.44863571,5.794764779,-0.580040057,0.20823966,0.992821394
PI_380849_078,3,557,81.27546349,16.50326266,1.557317704,0.144258708,0.979167656
PI_380849_078,4,1053,83.91769424,17.08078073,-0.889293852,0.247354157,0.979066202
PI_380849_078,5,114,18.94073587,11.27840221,0.969898963,0.370476506,0.803386849
PI_380849_078,6,1065,77.68210126,19.43626031,0.250705156,0.175062449,0.968193514
PI_380849_078,7,937,85.97387152,14.69442712,-1.404084741,0.205127347,0.985285368
PI_380849_078,8,1079,78.02566135,18.73322018,-0.568782564,0.292648204,0.970750509
PI_380849_078,9,826,79.66523117,14.25354401,0.425381481,0.24940156,0.983863989
PI_380849_078,10,710,72.10112872,20.15479623,0.190498217,0.129688081,0.960135474
PI_380849_078,11,751,75.07154685,13.47903231,0.55809665,0.248260171,0.983749004
PI_380849_078,12,236,59.9378318,7.269180097,-0.258283434,0.148172558,0.9926185
PI_380849_078,13,104,29.7020396,5.847325046,0.01862059,0.320367599,0.980430382
PI_380849_078,14,1097,100.4304966,14.97250266,0.202757773,0.190648389,0.988824651
PI_380849_078,15,919,74.59660167,16.1747656,0.070276931,0.387794918,0.976209425
PI_380849_078,16,232,61.82190185,6.331119168,-0.360776176,0.174120393,0.994742377
PI_380849_078,17,935,74.24966153,18.29328616,-0.905931034,0.248456737,0.969174488
PI_380849_078,18,139,24.72797792,8.206146098,-0.476781289,0.432821848,0.943329797
PI_380849_078,19,966,85.24988012,15.23693571,0.266180362,0.263723832,0.98389768
PI_380849_078,20,868,88.51441821,13.19930525,-0.002482607,0.257508548,0.988819047
PI_380849_078,21,1067,84.66435014,17.21045751,1.240658166,0.233991216,0.979120921
PI_380849_078,22,1011,88.38653233,16.1322967,-0.996072901,0.206987113,0.983202168
PI_380849_078,23,183,48.79835064,15.60686613,-1.412644975,0.141691161,0.947477092
PI_380849_078,24,1024,94.72945462,14.27631819,-1.140378871,0.252847611,0.988578593
PI_380849_078,25,139,49.66153783,4.753242398,-1.263004865,0.22998923,0.995408996
PI_380849_078,26,119,30.73795875,6.145231284,-1.198652031,0.361066886,0.979811569
PI_380849_078,27,360,80.52856589,6.071046626,0.373736908,0.140177619,0.997154126
PI_380849_078,28,771,85.73963754,12.08730873,1.247697303,0.209273791,0.990012885
PI_380849_078,29,104,23.29160313,6.763637026,-1.468905693,0.386518397,0.956908531
PI_380849_078,30,969,65.70574254,19.83629175,0.216929933,0.409370363,0.953340909
PI_380849_078,31,724,74.47491399,13.25234113,1.128877479,0.252020835,0.984040671
PI_380849_078,32,986,80.11001952,16.64362594,1.552325611,0.266956034,0.978179915
PI_380849_078,33,1073,82.36441579,17.31387696,-1.394273775,0.277213489,0.977656118
PI_380849_078,34,1028,91.03625352,14.72560403,-1.006584761,0.296491438,0.986830885
PI_380849_078,35,949,86.65894835,14.89127938,-0.802707509,0.247134972,0.985125264
PI_380849_078,36,1131,92.18001091,16.26236392,0.199760778,0.288040908,0.984315047
PI_380849_078,37,1022,82.53169193,15.98766785,0.21556962,0.363021471,0.981057748
PI_380849_078,38,221,35.51641594,21.21678824,-0.060303173,0.127653571,0.801958487
PI_380849_078,39,612,58.1601165,15.86794105,-1.497943223,0.249969444,0.962061692
PI_380849_078,40,1095,103.647815,14.09961868,0.241650233,0.223364028,0.99070418
PI_380849_078,41,205,59.55659634,5.524945864,0.798210556,0.267163109,0.995687752
PI_380849_078,42,1343,92.2959626,19.10148495,0.057891002,0.297097467,0.978349606
PI_380849_078,43,1153,81.27868199,18.16733534,1.204420341,0.410585646,0.974699557
PI_380849_078,44,765,61.163663,17.27434767,0.609336368,0.312903508,0.959288419
PI_380849_078,45,920,83.07120474,14.75433517,-0.87439798,0.336627133,0.984100827
PI_380849_078,46,922,91.12922997,13.58922219,0.346102602,0.228092546,0.988819055
PI_380849_078,47,865,74.01534585,17.06010137,1.016687599,0.231112051,0.97307372
PI_380849_078,48,908,78.55200738,15.17667684,-0.003904417,0.374297808,0.98115832
PI_380849_078,49,148,50.06520104,8.007627761,-0.764086991,0.199850249,0.987126092
PI_380849_078,50,115,42.15165618,3.586331712,-0.810751044,0.282700319,0.996373984
PI_380849_078,51,483,85.91031734,7.875501004,-0.184563759,0.17112315,0.995789332
PI_380849_078,52,192,49.36220934,6.535153142,1.490117848,0.199742976,0.99119746
PI_380849_078,53,277,70.91021029,11.9307595,-1.320616974,0.124361071,0.985744076
PI_380849_078,54,462,66.11913333,10.67760738,-0.902511314,0.235423701,0.986874278
PI_380849_078,55,185,60.61200722,5.470877232,0.837214272,0.180659114,0.99591818
PI_380849_078,56,142,41.44676695,6.152791244,0.708063634,0.268196314,0.988919847
PI_380849_078,57,1184,78.09658507,20.35138937,-0.958,0.387811627,0.965448867
PI_380849_078,58,891,75.19377028,16.49943884,0.457141117,0.209621595,0.975629234
PI_380849_078,59,196,41.74464366,8.546994502,0.558627463,0.31495035,0.978815411
PI_380849_078,60,974,88.60350956,14.63269879,0.87154694,0.255072122,0.986268784
PI_380849_078,61,441,104.953777,12.21158507,1.549311336,0.078765925,0.993208037
PI_380849_078,62,1192,88.70713966,17.73058012,-0.414327615,0.271071522,0.979820851
PI_380849_078,63,858,76.23756612,15.93533539,-0.389811737,0.227723366,0.977910919
PI_380849_078,64,932,90.41731561,13.40194298,1.067824013,0.269613318,0.988953935
